seq,payload_len,total_len,t0_ns,t1_ns,rtt_ns,rtt_adj_ns,clock_overhead_ns,remote_turnaround_ns,rx_len,status
4634,4,4,4258315903720,4258316124440,220720,219760,960,0,4,ok
4635,4,4,4258316139560,4258316303160,163600,162640,960,0,4,ok
4636,4,4,4258316317840,4258316473800,155960,155000,960,0,4,ok
4637,4,4,4258316488400,4258316642800,154400,153440,960,0,4,ok
4638,4,4,4258316657400,4258316811880,154480,153520,960,0,4,ok
4639,4,4,4258316826480,4258316981000,154520,153560,960,0,4,ok
4640,4,4,4258316995800,4258317150840,155040,154080,960,0,4,ok
4641,4,4,4258317165480,4258317322040,156560,155600,960,0,4,ok
4642,4,4,4258317336560,4258317491800,155240,154280,960,0,4,ok
4643,4,4,4258317506320,4258317660840,154520,153560,960,0,4,ok
4644,4,4,4258317675400,4258317830280,154880,153920,960,0,4,ok
4645,4,4,4258317882080,4258318048560,166480,165520,960,0,4,ok
4646,4,4,4258318063360,4258318219400,156040,155080,960,0,4,ok
4647,4,4,4258318233840,4258318391240,157400,156440,960,0,4,ok
4648,4,4,4258318405800,4258318561720,155920,154960,960,0,4,ok
4649,4,4,4258318576120,4258318731440,155320,154360,960,0,4,ok
4650,4,4,4258318746040,4258318900840,154800,153840,960,0,4,ok
4651,4,4,4258318915360,4258319070440,155080,154120,960,0,4,ok
4652,4,4,4258319085120,4258319240480,155360,154400,960,0,4,ok
4653,4,4,4258319254960,4258319412520,157560,156600,960,0,4,ok
4654,4,4,4258319427080,4258319582320,155240,154280,960,0,4,ok
4655,4,4,4258319596960,4258319751520,154560,153600,960,0,4,ok
4656,4,4,4258319766120,4258319921720,155600,154640,960,0,4,ok
4657,4,4,4258319936280,4258320138920,202640,201680,960,0,4,ok
4658,4,4,4258320153920,4258320314320,160400,159440,960,0,4,ok
4659,4,4,4258320328960,4258320486320,157360,156400,960,0,4,ok
4660,4,4,4258320500920,4258320657560,156640,155680,960,0,4,ok
4661,4,4,4258320672120,4258320827120,155000,154040,960,0,4,ok
4662,4,4,4258320908040,4258321080080,172040,171080,960,0,4,ok
4663,4,4,4258321095120,4258321251720,156600,155640,960,0,4,ok
4664,4,4,4258321266240,4258321421160,154920,153960,960,0,4,ok
4665,4,4,4258321435840,4258321593440,157600,156640,960,0,4,ok
4666,4,4,4258321607880,4258321763960,156080,155120,960,0,4,ok
4667,4,4,4258321778600,4258321934600,156000,155040,960,0,4,ok
4668,4,4,4258321949120,4258322104200,155080,154120,960,0,4,ok
4669,4,4,4258322118960,4258322274280,155320,154360,960,0,4,ok
4670,4,4,4258322288640,4258322444840,156200,155240,960,0,4,ok
4671,4,4,4258322459440,4258322616480,157040,156080,960,0,4,ok
4672,4,4,4258322630960,4258322786960,156000,155040,960,0,4,ok
4673,4,4,4258322801560,4258322957160,155600,154640,960,0,4,ok
4674,4,4,4258322971680,4258323127000,155320,154360,960,0,4,ok
4675,4,4,4258323141640,4258323297760,156120,155160,960,0,4,ok
4676,4,4,4258323312120,4258323467800,155680,154720,960,0,4,ok
4677,4,4,4258323482440,4258323640800,158360,157400,960,0,4,ok
4678,4,4,4258323688880,4258323854280,165400,164440,960,0,4,ok
4679,4,4,4258323868920,4258324070520,201600,200640,960,0,4,ok
4680,4,4,4258324085880,4258324247040,161160,160200,960,0,4,ok
4681,4,4,4258324261680,4258324416280,154600,153640,960,0,4,ok
4682,4,4,4258324430960,4258324584360,153400,152440,960,0,4,ok
4683,4,4,4258324598960,4258324754880,155920,154960,960,0,4,ok
4684,4,4,4258324769640,4258324922800,153160,152200,960,0,4,ok
4685,4,4,4258324937360,4258325091920,154560,153600,960,0,4,ok
4686,4,4,4258325106640,4258325260240,153600,152640,960,0,4,ok
4687,4,4,4258325274920,4258325429040,154120,153160,960,0,4,ok
4688,4,4,4258325443720,4258325596880,153160,152200,960,0,4,ok
4689,4,4,4258325611520,4258325767400,155880,154920,960,0,4,ok
4690,4,4,4258325782000,4258325935840,153840,152880,960,0,4,ok
4691,4,4,4258325950480,4258326104520,154040,153080,960,0,4,ok
4692,4,4,4258326119080,4258326272560,153480,152520,960,0,4,ok
4693,4,4,4258326287200,4258326441720,154520,153560,960,0,4,ok
4694,4,4,4258326456440,4258326609920,153480,152520,960,0,4,ok
4695,4,4,4258326660680,4258326826000,165320,164360,960,0,4,ok
4696,4,4,4258326840640,4258326995000,154360,153400,960,0,4,ok
4697,4,4,4258327009480,4258327164520,155040,154080,960,0,4,ok
4698,4,4,4258327179000,4258327332720,153720,152760,960,0,4,ok
4699,4,4,4258327347200,4258327500920,153720,152760,960,0,4,ok
4700,4,4,4258327515440,4258327669360,153920,152960,960,0,4,ok
4701,4,4,4258327683880,4258327839600,155720,154760,960,0,4,ok
4702,4,4,4258327854080,4258328053200,199120,198160,960,0,4,ok
4703,4,4,4258328068520,4258328228480,159960,159000,960,0,4,ok
4704,4,4,4258328243000,4258328396560,153560,152600,960,0,4,ok
4705,4,4,4258328411120,4258328564320,153200,152240,960,0,4,ok
4706,4,4,4258328578680,4258328732440,153760,152800,960,0,4,ok
4707,4,4,4258328746960,4258328901160,154200,153240,960,0,4,ok
4708,4,4,4258328915560,4258329069680,154120,153160,960,0,4,ok
4709,4,4,4258329084160,4258329237680,153520,152560,960,0,4,ok
4710,4,4,4258329252080,4258329406440,154360,153400,960,0,4,ok
4711,4,4,4258329421120,4258329575560,154440,153480,960,0,4,ok
4712,4,4,4258329626000,4258329790600,164600,163640,960,0,4,ok
4713,4,4,4258329805200,4258329962280,157080,156120,960,0,4,ok
4714,4,4,4258329976600,4258330131440,154840,153880,960,0,4,ok
4715,4,4,4258330146120,4258330300880,154760,153800,960,0,4,ok
4716,4,4,4258330315320,4258330469920,154600,153640,960,0,4,ok
4717,4,4,4258330484520,4258330639920,155400,154440,960,0,4,ok
4718,4,4,4258330654440,4258330809080,154640,153680,960,0,4,ok
4719,4,4,4258330823840,4258330980520,156680,155720,960,0,4,ok
4720,4,4,4258330994960,4258331149720,154760,153800,960,0,4,ok
4721,4,4,4258331164360,4258331319360,155000,154040,960,0,4,ok
4722,4,4,4258331333840,4258331488320,154480,153520,960,0,4,ok
4723,4,4,4258331502880,4258331657080,154200,153240,960,0,4,ok
4724,4,4,4258331671520,4258331825720,154200,153240,960,0,4,ok
4725,4,4,4258331840480,4258331997400,156920,155960,960,0,4,ok
4726,4,4,4258332059360,4258332223880,164520,163560,960,0,4,ok
4727,4,4,4258332238680,4258332393720,155040,154080,960,0,4,ok
4728,4,4,4258332474800,4258332654680,179880,178920,960,0,4,ok
4729,4,4,4258332669720,4258332825920,156200,155240,960,0,4,ok
4730,4,4,4258332840600,4258332994960,154360,153400,960,0,4,ok
4731,4,4,4258333009520,4258333166080,156560,155600,960,0,4,ok
4732,4,4,4258333180680,4258333335240,154560,153600,960,0,4,ok
4733,4,4,4258333349880,4258333504040,154160,153200,960,0,4,ok
4734,4,4,4258333518760,4258333673800,155040,154080,960,0,4,ok
4735,4,4,4258333688720,4258333843240,154520,153560,960,0,4,ok
4736,4,4,4258333857920,4258334012160,154240,153280,960,0,4,ok
4737,4,4,4258334026760,4258334182840,156080,155120,960,0,4,ok
4738,4,4,4258334197440,4258334353160,155720,154760,960,0,4,ok
4739,4,4,4258334368000,4258334523120,155120,154160,960,0,4,ok
4740,4,4,4258334537800,4258334692080,154280,153320,960,0,4,ok
4741,4,4,4258334706680,4258334861120,154440,153480,960,0,4,ok
4742,4,4,4258334875720,4258335030800,155080,154120,960,0,4,ok
4743,4,4,4258335045600,4258335201120,155520,154560,960,0,4,ok
4744,4,4,4258335215800,4258335370240,154440,153480,960,0,4,ok
4745,4,4,4258335419160,4258335583880,164720,163760,960,0,4,ok
4746,4,4,4258335598640,4258335753640,155000,154040,960,0,4,ok
4747,4,4,4258335768040,4258335922520,154480,153520,960,0,4,ok
4748,4,4,4258335937160,4258336139600,202440,201480,960,0,4,ok
4749,4,4,4258336154400,4258336317000,162600,161640,960,0,4,ok
4750,4,4,4258336331720,4258336485680,153960,153000,960,0,4,ok
4751,4,4,4258336500200,4258336656040,155840,154880,960,0,4,ok
4752,4,4,4258336670720,4258336825240,154520,153560,960,0,4,ok
4753,4,4,4258336839760,4258336995320,155560,154600,960,0,4,ok
4754,4,4,4258337009880,4258337164000,154120,153160,960,0,4,ok
4755,4,4,4258337178520,4258337336320,157800,156840,960,0,4,ok
4756,4,4,4258337350960,4258337505360,154400,153440,960,0,4,ok
4757,4,4,4258337519880,4258337675600,155720,154760,960,0,4,ok
4758,4,4,4258337690160,4258337844120,153960,153000,960,0,4,ok
4759,4,4,4258337858640,4258338014360,155720,154760,960,0,4,ok
4760,4,4,4258338029000,4258338183480,154480,153520,960,0,4,ok
4761,4,4,4258338233240,4258338400800,167560,166600,960,0,4,ok
4762,4,4,4258338415560,4258338570240,154680,153720,960,0,4,ok
4763,4,4,4258338584920,4258338740000,155080,154120,960,0,4,ok
4764,4,4,4258338754680,4258338909560,154880,153920,960,0,4,ok
4765,4,4,4258338924320,4258339079720,155400,154440,960,0,4,ok
4766,4,4,4258339094360,4258339248400,154040,153080,960,0,4,ok
4767,4,4,4258339263080,4258339420200,157120,156160,960,0,4,ok
4768,4,4,4258339434880,4258339589560,154680,153720,960,0,4,ok
4769,4,4,4258339604320,4258339759240,154920,153960,960,0,4,ok
4770,4,4,4258339773920,4258339928200,154280,153320,960,0,4,ok
4771,4,4,4258339942880,4258340145280,202400,201440,960,0,4,ok
4772,4,4,4258340160120,4258340320880,160760,159800,960,0,4,ok
4773,4,4,4258340335760,4258340491720,155960,155000,960,0,4,ok
4774,4,4,4258340506400,4258340661760,155360,154400,960,0,4,ok
4775,4,4,4258340676600,4258340831400,154800,153840,960,0,4,ok
4776,4,4,4258340846040,4258341001680,155640,154680,960,0,4,ok
4777,4,4,4258341016520,4258341170680,154160,153200,960,0,4,ok
4778,4,4,4258341221640,4258341387400,165760,164800,960,0,4,ok
4779,4,4,4258341401880,4258341559840,157960,157000,960,0,4,ok
4780,4,4,4258341574480,4258341730200,155720,154760,960,0,4,ok
4781,4,4,4258341744680,4258341899320,154640,153680,960,0,4,ok
4782,4,4,4258341914000,4258342068520,154520,153560,960,0,4,ok
4783,4,4,4258342083000,4258342238000,155000,154040,960,0,4,ok
4784,4,4,4258342252600,4258342407840,155240,154280,960,0,4,ok
4785,4,4,4258342422320,4258342578920,156600,155640,960,0,4,ok
4786,4,4,4258342593600,4258342748720,155120,154160,960,0,4,ok
4787,4,4,4258342763200,4258342918000,154800,153840,960,0,4,ok
4788,4,4,4258342932600,4258343087640,155040,154080,960,0,4,ok
4789,4,4,4258343102160,4258343256400,154240,153280,960,0,4,ok
4790,4,4,4258343271080,4258343425720,154640,153680,960,0,4,ok
4791,4,4,4258343440240,4258343596600,156360,155400,960,0,4,ok
4792,4,4,4258343611320,4258343766480,155160,154200,960,0,4,ok
4793,4,4,4258343780960,4258343935360,154400,153440,960,0,4,ok
4794,4,4,4258343950000,4258344152200,202200,201240,960,0,4,ok
4795,4,4,4258344233880,4258344406360,172480,171520,960,0,4,ok
4796,4,4,4258344421200,4258344581280,160080,159120,960,0,4,ok
4797,4,4,4258344595960,4258344751800,155840,154880,960,0,4,ok
4798,4,4,4258344766440,4258344922200,155760,154800,960,0,4,ok
4799,4,4,4258344936880,4258345091120,154240,153280,960,0,4,ok
4800,4,4,4258345105680,4258345261200,155520,154560,960,0,4,ok
4801,4,4,4258345275880,4258345431120,155240,154280,960,0,4,ok
4802,4,4,4258345446040,4258345603160,157120,156160,960,0,4,ok
4803,4,4,4258345617800,4258345772720,154920,153960,960,0,4,ok
4804,4,4,4258345787320,4258345943000,155680,154720,960,0,4,ok
4805,4,4,4258345957600,4258346112960,155360,154400,960,0,4,ok
4806,4,4,4258346127720,4258346282920,155200,154240,960,0,4,ok
4807,4,4,4258346297600,4258346451880,154280,153320,960,0,4,ok
4808,4,4,4258346466480,4258346622080,155600,154640,960,0,4,ok
4809,4,4,4258346636680,4258346793840,157160,156200,960,0,4,ok
4810,4,4,4258346808560,4258346963960,155400,154440,960,0,4,ok
4811,4,4,4258347013960,4258347179720,165760,164800,960,0,4,ok
4812,4,4,4258347194360,4258347349680,155320,154360,960,0,4,ok
4813,4,4,4258347364600,4258347520440,155840,154880,960,0,4,ok
4814,4,4,4258347535160,4258347690360,155200,154240,960,0,4,ok
4815,4,4,4258347705040,4258347861800,156760,155800,960,0,4,ok
4816,4,4,4258347876400,4258348082280,205880,204920,960,0,4,ok
4817,4,4,4258348097400,4258348257400,160000,159040,960,0,4,ok
4818,4,4,4258348272240,4258348427440,155200,154240,960,0,4,ok
4819,4,4,4258348442040,4258348595400,153360,152400,960,0,4,ok
4820,4,4,4258348610240,4258348766600,156360,155400,960,0,4,ok
4821,4,4,4258348781360,4258348936240,154880,153920,960,0,4,ok
4822,4,4,4258348951040,4258349105720,154680,153720,960,0,4,ok
4823,4,4,4258349120400,4258349273840,153440,152480,960,0,4,ok
4824,4,4,4258349288680,4258349443320,154640,153680,960,0,4,ok
4825,4,4,4258349457960,4258349611800,153840,152880,960,0,4,ok
4826,4,4,4258349626640,4258349782080,155440,154480,960,0,4,ok
4827,4,4,4258349796760,4258349952400,155640,154680,960,0,4,ok
4828,4,4,4258350003200,4258350168320,165120,164160,960,0,4,ok
4829,4,4,4258350183160,4258350338400,155240,154280,960,0,4,ok
4830,4,4,4258350352880,4258350507400,154520,153560,960,0,4,ok
4831,4,4,4258350522120,4258350676720,154600,153640,960,0,4,ok
4832,4,4,4258350691200,4258350846640,155440,154480,960,0,4,ok
4833,4,4,4258350861360,4258351016440,155080,154120,960,0,4,ok
4834,4,4,4258351030920,4258351185440,154520,153560,960,0,4,ok
4835,4,4,4258351200040,4258351353840,153800,152840,960,0,4,ok
4836,4,4,4258351368360,4258351521680,153320,152360,960,0,4,ok
4837,4,4,4258351536280,4258351690720,154440,153480,960,0,4,ok
4838,4,4,4258351705200,4258351858920,153720,152760,960,0,4,ok
4839,4,4,4258351873680,4258352078400,204720,203760,960,0,4,ok
4840,4,4,4258352093440,4258352253320,159880,158920,960,0,4,ok
4841,4,4,4258352268000,4258352423600,155600,154640,960,0,4,ok
4842,4,4,4258352438280,4258352591640,153360,152400,960,0,4,ok
4843,4,4,4258352606160,4258352761200,155040,154080,960,0,4,ok
4844,4,4,4258352811320,4258352978400,167080,166120,960,0,4,ok
4845,4,4,4258352993120,4258353149600,156480,155520,960,0,4,ok
4846,4,4,4258353164400,4258353319160,154760,153800,960,0,4,ok
4847,4,4,4258353333880,4258353489240,155360,154400,960,0,4,ok
4848,4,4,4258353504080,4258353658280,154200,153240,960,0,4,ok
4849,4,4,4258353672920,4258353829000,156080,155120,960,0,4,ok
4850,4,4,4258353843680,4258354000000,156320,155360,960,0,4,ok
4851,4,4,4258354014800,4258354170880,156080,155120,960,0,4,ok
4852,4,4,4258354185680,4258354340040,154360,153400,960,0,4,ok
4853,4,4,4258354354640,4258354509960,155320,154360,960,0,4,ok
4854,4,4,4258354524680,4258354679560,154880,153920,960,0,4,ok
4855,4,4,4258354694240,4258354849560,155320,154360,960,0,4,ok
4856,4,4,4258354864360,4258355018600,154240,153280,960,0,4,ok
4857,4,4,4258355033240,4258355191200,157960,157000,960,0,4,ok
4858,4,4,4258355205880,4258355361360,155480,154520,960,0,4,ok
4859,4,4,4258355376000,4258355531040,155040,154080,960,0,4,ok
4860,4,4,4258355545920,4258355700760,154840,153880,960,0,4,ok
4861,4,4,4258355778360,4258355948840,170480,169520,960,0,4,ok
4862,4,4,4258355963520,4258356170520,207000,206040,960,0,4,ok
4863,4,4,4258356185280,4258356345040,159760,158800,960,0,4,ok
4864,4,4,4258356359520,4258356514680,155160,154200,960,0,4,ok
4865,4,4,4258356529280,4258356685280,156000,155040,960,0,4,ok
4866,4,4,4258356699720,4258356853920,154200,153240,960,0,4,ok
4867,4,4,4258356868640,4258357025000,156360,155400,960,0,4,ok
4868,4,4,4258357039640,4258357196960,157320,156360,960,0,4,ok
4869,4,4,4258357211680,4258357367400,155720,154760,960,0,4,ok
4870,4,4,4258357381880,4258357535960,154080,153120,960,0,4,ok
4871,4,4,4258357550640,4258357706760,156120,155160,960,0,4,ok
4872,4,4,4258357721200,4258357875360,154160,153200,960,0,4,ok
4873,4,4,4258357890080,4258358045320,155240,154280,960,0,4,ok
4874,4,4,4258358059800,4258358215840,156040,155080,960,0,4,ok
4875,4,4,4258358230520,4258358386400,155880,154920,960,0,4,ok
4876,4,4,4258358400920,4258358554400,153480,152520,960,0,4,ok
4877,4,4,4258358568960,4258358723720,154760,153800,960,0,4,ok
4878,4,4,4258358777480,4258358943160,165680,164720,960,0,4,ok
4879,4,4,4258358957880,4258359114400,156520,155560,960,0,4,ok
4880,4,4,4258359129200,4258359288000,158800,157840,960,0,4,ok
4881,4,4,4258359302600,4258359459320,156720,155760,960,0,4,ok
4882,4,4,4258359473840,4258359628200,154360,153400,960,0,4,ok
4883,4,4,4258359642840,4258359796880,154040,153080,960,0,4,ok
4884,4,4,4258359811400,4258359966360,154960,154000,960,0,4,ok
4885,4,4,4258359980960,4258360159320,178360,177400,960,0,4,ok
4886,4,4,4258360174280,4258360328560,154280,153320,960,0,4,ok
4887,4,4,4258360343120,4258360496240,153120,152160,960,0,4,ok
4888,4,4,4258360510840,4258360664440,153600,152640,960,0,4,ok
4889,4,4,4258360678800,4258360831760,152960,152000,960,0,4,ok
4890,4,4,4258360846360,4258361001160,154800,153840,960,0,4,ok
4891,4,4,4258361015600,4258361168680,153080,152120,960,0,4,ok
4892,4,4,4258361183320,4258361339600,156280,155320,960,0,4,ok
4893,4,4,4258361354040,4258361507520,153480,152520,960,0,4,ok
4894,4,4,4258361559040,4258361722640,163600,162640,960,0,4,ok
4895,4,4,4258361737280,4258361891080,153800,152840,960,0,4,ok
4896,4,4,4258361905640,4258362061640,156000,155040,960,0,4,ok
4897,4,4,4258362076240,4258362230920,154680,153720,960,0,4,ok
4898,4,4,4258362245400,4258362402480,157080,156120,960,0,4,ok
4899,4,4,4258362417080,4258362572080,155000,154040,960,0,4,ok
4900,4,4,4258362586520,4258362741920,155400,154440,960,0,4,ok
4901,4,4,4258362756440,4258362910440,154000,153040,960,0,4,ok
4902,4,4,4258362924920,4258363079560,154640,153680,960,0,4,ok
4903,4,4,4258363094160,4258363248360,154200,153240,960,0,4,ok
4904,4,4,4258363262840,4258363417800,154960,154000,960,0,4,ok
4905,4,4,4258363432440,4258363589080,156640,155680,960,0,4,ok
4906,4,4,4258363603520,4258363758720,155200,154240,960,0,4,ok
4907,4,4,4258363773240,4258363927400,154160,153200,960,0,4,ok
4908,4,4,4258363941880,4258364146360,204480,203520,960,0,4,ok
4909,4,4,4258364161200,4258364320640,159440,158480,960,0,4,ok
4910,4,4,4258364335160,4258364492680,157520,156560,960,0,4,ok
4911,4,4,4258364544120,4258364710440,166320,165360,960,0,4,ok
4912,4,4,4258364725080,4258364881760,156680,155720,960,0,4,ok
4913,4,4,4258364896040,4258365051560,155520,154560,960,0,4,ok
4914,4,4,4258365066320,4258365221800,155480,154520,960,0,4,ok
4915,4,4,4258365236120,4258365390920,154800,153840,960,0,4,ok
4916,4,4,4258365405440,4258365563560,158120,157160,960,0,4,ok
4917,4,4,4258365577760,4258365733280,155520,154560,960,0,4,ok
4918,4,4,4258365747840,4258365903240,155400,154440,960,0,4,ok
4919,4,4,4258365917560,4258366072520,154960,154000,960,0,4,ok
4920,4,4,4258366087160,4258366242880,155720,154760,960,0,4,ok
4921,4,4,4258366257080,4258366412640,155560,154600,960,0,4,ok
4922,4,4,4258366427240,4258366584200,156960,156000,960,0,4,ok
4923,4,4,4258366598480,4258366754520,156040,155080,960,0,4,ok
4924,4,4,4258366769160,4258366924880,155720,154760,960,0,4,ok
4925,4,4,4258366939160,4258367094440,155280,154320,960,0,4,ok
4926,4,4,4258367108960,4258367264240,155280,154320,960,0,4,ok
4927,4,4,4258367341360,4258367512760,171400,170440,960,0,4,ok
4928,4,4,4258367527560,4258367686720,159160,158200,960,0,4,ok
4929,4,4,4258367701320,4258367858400,157080,156120,960,0,4,ok
4930,4,4,4258367873080,4258368078320,205240,204280,960,0,4,ok
4931,4,4,4258368093560,4258368255600,162040,161080,960,0,4,ok
4932,4,4,4258368270360,4258368426400,156040,155080,960,0,4,ok
4933,4,4,4258368441040,4258368595800,154760,153800,960,0,4,ok
4934,4,4,4258368610640,4258368767960,157320,156360,960,0,4,ok
4935,4,4,4258368782600,4258368937680,155080,154120,960,0,4,ok
4936,4,4,4258368952360,4258369108040,155680,154720,960,0,4,ok
4937,4,4,4258369122680,4258369277040,154360,153400,960,0,4,ok
4938,4,4,4258369291800,4258369447720,155920,154960,960,0,4,ok
4939,4,4,4258369462360,4258369616600,154240,153280,960,0,4,ok
4940,4,4,4258369631280,4258369788360,157080,156120,960,0,4,ok
4941,4,4,4258369803000,4258369958520,155520,154560,960,0,4,ok
4942,4,4,4258369973320,4258370128560,155240,154280,960,0,4,ok
4943,4,4,4258370143200,4258370297440,154240,153280,960,0,4,ok
4944,4,4,4258370349960,4258370517120,167160,166200,960,0,4,ok
4945,4,4,4258370531600,4258370688280,156680,155720,960,0,4,ok
4946,4,4,4258370702920,4258370861000,158080,157120,960,0,4,ok
4947,4,4,4258370875360,4258371031400,156040,155080,960,0,4,ok
4948,4,4,4258371045920,4258371202240,156320,155360,960,0,4,ok
4949,4,4,4258371216720,4258371372240,155520,154560,960,0,4,ok
4950,4,4,4258371386720,4258371542200,155480,154520,960,0,4,ok
